dataset,run,order,slots,runner_wall_seconds,fat_slots,gc_enabled,clients,records,transactions,reads,scans,updates,ignored_transactions,checksum,gc_retired_nodes,gc_reclaimed_nodes,gc_pending_nodes,gc_retired_bytes,gc_reclaimed_bytes,gc_pending_bytes,live_nodes,live_internal_nodes,live_leaf_nodes,live_sidecar_leaves,live_delta_records,live_requested_bytes,live_sidecar_requested_bytes,current_rss_bytes,peak_rss_bytes,init_elapsed_seconds,elapsed_seconds,gc_collect_elapsed_seconds,total_elapsed_seconds
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,2,2,4,0.252763167,4,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,1840252,1840252,0,2020596696,2020596696,0,100394,394,100000,39869,199685,8824840,1594760,126681088,126713856,0.001754583,0.231446542,0.000065541,0.233266666
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,2,3,0,0.738589250,0,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,10000000,10000000,0,10880000000,10880000000,0,100394,394,100000,0,0,7230080,0,261226496,261259264,0.001721500,0.715798000,0.000111750,0.717631250
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,2,4,8,0.243349542,8,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,933116,933116,0,1039491224,1039491224,0,100394,394,100000,66786,400489,14175824,6945744,121323520,121356288,0.001708417,0.221210167,0.000007250,0.222925834
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,2,1,4,0.049328167,4,1,1,100000,500000,0,0,500000,0,6238072747940578789,236252,236252,0,259404696,259404696,0,100394,394,100000,42126,204685,8915120,1685040,75104256,75120640,0.001811666,0.037144042,0.000012000,0.038967708
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,2,2,8,0.033438584,8,1,1,100000,500000,0,0,500000,0,6238072747940578789,27120,27120,0,30211680,30211680,0,100394,394,100000,81420,438980,15697760,8467680,51363840,51380224,0.001751000,0.021736625,0.000055833,0.023543458
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,2,3,2,0.067019333,2,1,1,100000,500000,0,0,500000,0,6238072747940578789,533560,533560,0,580513280,580513280,0,100394,394,100000,0,99830,7230080,0,94371840,94404608,0.001743708,0.055169958,0.000024542,0.056938208
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,2,4,0,0.178814666,0,1,1,100000,500000,0,0,500000,0,6238072747940578789,2000000,2000000,0,2176000000,2176000000,0,100394,394,100000,0,0,7230080,0,213549056,213581824,0.001751167,0.165295375,0.000050334,0.167096876
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,3,1,2,0.022967792,2,1,1,100000,500000,450339,0,49661,0,15163652900403050443,5548,5548,0,6036224,6036224,0,100394,394,100000,0,45500,7230080,0,32997376,33030144,0.001691708,0.012258500,0.000000167,0.013950375
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,3,2,4,0.023043125,4,1,1,100000,500000,450339,0,49661,0,9041237022745313471,92,92,0,101016,101016,0,100394,394,100000,1362,49546,7284560,54480,32833536,32866304,0.001682209,0.012351875,0.000000084,0.014034168
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,3,3,0,0.033710417,0,1,1,100000,500000,450339,0,49661,0,18432654570598708029,198644,198644,0,216124672,216124672,0,100394,394,100000,0,0,7230080,0,204685312,204701696,0.001680708,0.020329792,0.000576750,0.022587250
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,3,4,8,0.022923584,8,1,1,100000,500000,450339,0,49661,0,9029353580200287346,0,0,0,0,0,0,100394,394,100000,1385,49661,7374120,144040,32800768,32833536,0.001744208,0.012322083,0.000000083,0.014066374
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,3,1,4,0.284222542,4,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,1840252,1840252,0,2020596696,2020596696,0,100394,394,100000,39869,199685,8824840,1594760,126681088,126713856,0.001755958,0.262458459,0.000119541,0.264333958
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,3,2,8,0.276242667,8,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,933116,933116,0,1039491224,1039491224,0,100394,394,100000,66786,400489,14175824,6945744,121389056,121421824,0.002320292,0.248660041,0.000058167,0.251038500
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,3,3,2,0.357230291,2,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,3199800,3199800,0,3481382400,3481382400,0,100394,394,100000,0,100150,7230080,0,154812416,154845184,0.001913875,0.334101000,0.000097375,0.336112250
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,3,4,0,0.845024125,0,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,10000000,10000000,0,10880000000,10880000000,0,100394,394,100000,0,0,7230080,0,261226496,261259264,0.001839792,0.821556416,0.000128500,0.823524708
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,3,1,8,0.036597667,8,1,1,100000,500000,0,0,500000,0,6238072747940578789,27120,27120,0,30211680,30211680,0,100394,394,100000,81420,438980,15697760,8467680,53264384,53280768,0.001690458,0.024411417,0.000017500,0.026119375
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,3,2,0,0.179960917,0,1,1,100000,500000,0,0,500000,0,6238072747940578789,2000000,2000000,0,2176000000,2176000000,0,100394,394,100000,0,0,7230080,0,213680128,213712896,0.001811333,0.164318542,0.001418834,0.167548709
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,3,3,4,0.053948375,4,1,1,100000,500000,0,0,500000,0,6238072747940578789,236252,236252,0,259404696,259404696,0,100394,394,100000,42126,204685,8915120,1685040,75202560,75218944,0.001899417,0.041391584,0.000026875,0.043317876
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,3,4,2,0.073750458,2,1,1,100000,500000,0,0,500000,0,6238072747940578789,533560,533560,0,580513280,580513280,0,100394,394,100000,0,99830,7230080,0,94371840,94404608,0.001918541,0.060895417,0.000271000,0.063084958
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,3,1,0,0.171576959,0,1,1,100000,500000,0,0,500000,0,6238072747940578789,2000000,2000000,0,2176000000,2176000000,0,100394,394,100000,0,0,7230080,0,213745664,213778432,0.001885416,0.157104209,0.000032500,0.159022125
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,3,2,2,0.065619250,2,1,1,100000,500000,0,0,500000,0,6238072747940578789,605636,605636,0,658931968,658931968,0,100394,394,100000,0,45773,7230080,0,88129536,88145920,0.001914166,0.053046334,0.000011000,0.054971500
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,3,3,8,0.039323625,8,1,1,100000,500000,0,0,500000,0,6238072747940578789,199884,199884,0,222670776,222670776,0,100394,394,100000,1463,50261,7382232,152152,51232768,51265536,0.002043625,0.027211667,0.000007792,0.029263084
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,3,4,4,0.049300625,4,1,1,100000,500000,0,0,500000,0,6238072747940578789,360008,360008,0,395288784,395288784,0,100394,394,100000,1428,49990,7287200,57120,65536000,65552384,0.001931666,0.036984000,0.000127500,0.039043166
