run,order,records,updates,clients,wait_each,native_pipeline,local_probe,blocked_probes,worker_fat,worker_appends,worker_materializations,pipeline_threads,workers,slots,pattern,pinned,elapsed_seconds,peak_rss_bytes,live_requested_bytes,sidecar_bytes,retired_bytes,reclaimed_bytes,retired_nodes,pending_bytes,appended_updates,cow_updates,append_waves,max_wave_groups,parallel_min_groups,parallel_waves,parallel_materialization,materialization_waves,parallel_materializations,parallel_updates,profile,queue_ns,plan_ns,inline_leaf_ns,parallel_wave_ns,merge_retire_ns,publish_ns,gc_ns,serial_cow_ns,worker_loop_ns,worker_wakeups,reference_ok
1,44,100000,300000,4,0,True,1,4516,1,202556,97444,2,4,2,uniform,0,0.153151,35766272,4118904,461944,155042256,155042256,584664,0,202556,97444,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,45,100000,300000,4,0,True,1,127889,1,160936,139064,2,2,4,hot,1,0.212152,270417920,4747920,1090960,219247320,219247320,834384,0,160936,139064,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,46,100000,300000,4,0,True,1,153885,0,0,0,2,2,4,hot,0,0.217298,35717120,4742304,1085344,254115744,254115744,973866,0,137689,162311,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,47,100000,300000,4,0,True,1,2675,0,0,0,2,1,4,uniform,0,0.13829,35766272,4690408,1033448,92003496,92003496,336804,0,243866,56134,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,48,100000,300000,4,0,True,1,71107,1,221155,78845,2,1,8,hot,1,0.215213,175456256,5913960,2257000,129235920,129235920,473070,0,221155,78845,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,49,100000,300000,4,0,True,1,4335,1,202687,97313,2,2,2,uniform,1,0.189161,200998912,4121704,464744,154840480,154840480,583878,0,202687,97313,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,50,100000,300000,4,0,True,1,187919,0,0,0,2,4,2,hot,1,0.242521,375193600,4121704,464744,317122952,317122952,1227000,0,95500,204500,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,51,100000,300000,4,0,True,1,1203,0,0,0,2,1,8,uniform,0,0.113688,37273600,5878560,2221600,49170840,49170840,170040,0,271660,28340,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,52,100000,300000,4,0,True,1,2600,1,243852,56148,2,4,4,uniform,0,0.159536,35897344,4692072,1035112,92028224,92028224,336888,0,243852,56148,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,53,100000,300000,4,0,True,1,158805,1,118579,181421,2,1,2,hot,0,0.270068,35012608,4123216,466256,282434200,282434200,1088526,0,118579,181421,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,54,100000,300000,4,0,True,1,201208,0,0,0,2,4,2,hot,0,0.238255,35291136,4119856,462896,333582344,333582344,1292796,0,84534,215466,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,55,100000,300000,4,0,True,1,0,0,0,0,2,4,0,hot,1,0.274951,528777216,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,56,100000,300000,4,0,True,1,168252,1,111324,188676,2,2,2,hot,1,0.198314,349585408,4124168,467208,293344696,293344696,1132056,0,111324,188676,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,57,100000,300000,4,0,True,1,179764,0,0,0,2,1,2,hot,0,0.233046,35028992,4121480,464520,307230376,307230376,1187490,0,102085,197915,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,58,100000,300000,4,0,True,1,93241,0,0,0,2,4,8,hot,1,0.183121,207798272,5905360,2248400,159263576,159263576,592596,0,201234,98766,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,59,100000,300000,4,0,True,1,178731,1,103093,196907,2,2,2,hot,0,0.238605,35094528,4121592,464632,305718096,305718096,1181442,0,103093,196907,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,60,100000,300000,4,0,True,1,101716,0,0,0,2,1,8,hot,0,0.176919,36388864,5905360,2248400,171038624,171038624,639954,0,193341,106659,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,61,100000,300000,4,0,True,1,0,0,0,0,2,1,0,uniform,0,0.224197,35995648,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,62,100000,300000,4,0,True,1,4442,0,0,0,2,1,2,uniform,0,0.167651,35504128,4119856,462896,154958248,154958248,584340,0,202610,97390,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
