dataset,run,order,slots,runner_wall_seconds,fat_slots,gc_enabled,clients,records,transactions,reads,scans,updates,ignored_transactions,checksum,gc_retired_nodes,gc_reclaimed_nodes,gc_pending_nodes,gc_retired_bytes,gc_reclaimed_bytes,gc_pending_bytes,live_nodes,live_internal_nodes,live_leaf_nodes,live_sidecar_leaves,live_delta_records,live_requested_bytes,live_sidecar_requested_bytes,current_rss_bytes,peak_rss_bytes,init_elapsed_seconds,elapsed_seconds,gc_collect_elapsed_seconds,total_elapsed_seconds
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_1pct_scaled.data,2,4,0,0.721927500,0,1,1,10000000,100000,0,0,100000,0,6238072747940578789,800000,800000,0,204800000,204800000,0,1428570,178570,1250000,0,0,365713920,0,704659456,704659456,0.573216334,0.076061084,0.002577000,0.651854418
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_uniform_update.data,3,1,2,0.440518667,2,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,2042817,2042817,0,539303688,539303688,0,142856,17856,125000,83106,124507,41225072,4653936,124960768,124993536,0.049219333,0.366353958,0.000281042,0.415854333
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_uniform_update.data,3,2,4,0.350804167,4,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,1050070,1050070,0,284418960,284418960,0,142856,17856,125000,100150,249950,46986736,10415600,123813888,123846656,0.048830083,0.278250416,0.000141875,0.327222374
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_uniform_update.data,3,3,0,0.607859750,0,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,7000000,7000000,0,1792000000,1792000000,0,142856,17856,125000,0,0,36571136,0,161939456,161972224,0.049903500,0.522687583,0.000861875,0.573452958
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_uniform_update.data,3,4,8,0.321364750,8,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,356755,356755,0,101522280,101522280,0,142856,17856,125000,109350,541315,58441136,21870000,133873664,133873664,0.050592083,0.244767375,0.000127708,0.295487166
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_zipfian_update.data,3,1,4,0.297820792,4,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,1131088,1131088,0,306363264,306363264,0,142856,17856,125000,89333,192080,45861768,9290632,122028032,122028032,0.058032958,0.215656291,0.000153792,0.273843041
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_zipfian_update.data,3,2,8,0.248846708,8,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,548450,548450,0,156073200,156073200,0,142856,17856,125000,96517,294850,55874536,19303400,128663552,128663552,0.049964166,0.177180834,0.000119083,0.227264083
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_zipfian_update.data,3,3,2,0.391078708,2,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,2081982,2081982,0,549643248,549643248,0,142856,17856,125000,75200,107722,40782336,4211200,124354560,124370944,0.049559417,0.306221250,0.000197250,0.355977917
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_zipfian_update.data,3,4,0,0.548348250,0,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,7000000,7000000,0,1792000000,1792000000,0,142856,17856,125000,0,0,36571136,0,162791424,162824192,0.050139292,0.463309041,0.000968417,0.514416750
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_1pct_scaled.data,3,1,8,0.690578416,8,1,1,10000000,100000,0,0,100000,0,6238072747940578789,0,0,0,0,0,0,1428570,178570,1250000,90292,100000,383772320,18058400,657850368,657850368,0.589587083,0.049007167,0.000000125,0.638594375
