run,order,records,updates,clients,wait_each,native_pipeline,local_probe,blocked_probes,pipeline_threads,workers,slots,pattern,pinned,elapsed_seconds,peak_rss_bytes,live_requested_bytes,sidecar_bytes,retired_bytes,reclaimed_bytes,retired_nodes,pending_bytes,appended_updates,cow_updates,append_waves,max_wave_groups,parallel_min_groups,parallel_waves,parallel_materialization,materialization_waves,parallel_materializations,parallel_updates,profile,queue_ns,plan_ns,inline_leaf_ns,parallel_wave_ns,merge_retire_ns,publish_ns,gc_ns,serial_cow_ns,worker_loop_ns,worker_wakeups,reference_ok
2,29,100000,300000,4,0,True,1,164202,4,4,8,hot,1,0.241899,316162048,5886560,2229600,260128688,260128688,998148,0,133642,166358,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,30,100000,300000,4,0,True,0,299927,4,1,2,hot,1,0.260917,528793600,3657016,56,460701088,460701088,1799604,0,66,299934,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,31,100000,300000,4,0,True,0,270427,4,1,4,uniform,1,0.185634,482705408,3937760,280800,417573792,417573792,1622592,0,29568,270432,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,32,100000,300000,4,0,True,1,0,4,2,0,hot,1,0.258389,528875520,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,33,100000,300000,4,0,True,0,298509,4,2,2,uniform,0,0.253593,40452096,3656960,0,458593144,458593144,1791066,0,1489,298511,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,34,100000,300000,4,0,True,1,2641,4,2,4,uniform,0,0.160943,36192256,4692384,1035424,91965488,91965488,336660,0,243890,56110,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,35,100000,300000,4,0,True,1,1366,4,1,8,uniform,0,0.14326,37535744,5876760,2219800,49309600,49309600,170550,0,271575,28425,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,36,100000,300000,4,0,True,1,173613,4,1,8,hot,1,0.211473,330727424,5886160,2229200,273840048,273840048,1053258,0,124457,175543,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,37,100000,300000,4,0,True,1,0,4,4,0,uniform,0,0.240285,43352064,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,38,100000,300000,4,0,True,0,299464,4,4,8,hot,1,0.330877,528187392,3658960,2000,460019392,460019392,1796832,0,528,299472,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,39,100000,300000,4,0,True,0,299604,4,4,8,hot,0,0.323595,34947072,3659960,3000,460222160,460222160,1797660,0,390,299610,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,40,100000,300000,4,0,True,0,235603,4,4,8,uniform,1,0.251223,430653440,3719360,62400,368895152,368895152,1413642,0,64393,235607,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,41,100000,300000,4,0,True,1,2530,4,4,4,uniform,1,0.173985,133955584,4693112,1036152,91932144,91932144,336546,0,243909,56091,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,42,100000,300000,4,0,True,0,299811,4,2,4,hot,0,0.291831,34816000,3656960,0,460530848,460530848,1798908,0,182,299818,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,43,100000,300000,4,0,True,1,0,4,2,0,uniform,1,0.225082,528859136,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,44,100000,300000,4,0,True,1,2529,4,2,4,uniform,1,0.158886,133840896,4691136,1034176,91936464,91936464,336558,0,243907,56093,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,45,100000,300000,4,0,True,0,299805,4,1,4,hot,1,0.260758,528613376,3657584,624,460521112,460521112,1798872,0,188,299812,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,46,100000,300000,4,0,True,0,299789,4,4,4,hot,0,0.304236,39534592,3657480,520,460497160,460497160,1798776,0,204,299796,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,47,100000,300000,4,0,True,1,194175,4,1,8,hot,0,0.207351,36700160,5878760,2221800,303787800,303787800,1173750,0,104375,195625,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,48,100000,300000,4,0,True,1,2537,4,1,4,uniform,0,0.141357,35913728,4692176,1035216,91903168,91903168,336432,0,243928,56072,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,49,100000,300000,4,0,True,0,299476,4,2,8,hot,0,0.284483,35241984,3660160,3200,460032824,460032824,1796904,0,516,299484,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,50,100000,300000,4,0,True,0,217274,4,1,8,uniform,0,0.207735,37191680,5028760,1371800,341847944,341847944,1303674,0,82721,217279,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,51,100000,300000,4,0,True,1,0,4,2,0,hot,0,0.251207,37814272,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,52,100000,300000,4,0,True,1,241371,4,4,2,hot,0,0.30244,35373056,4118176,461216,385290744,385290744,1499748,0,50042,249958,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,53,100000,300000,4,0,True,0,299922,4,1,2,hot,0,0.298265,34766848,3657016,56,460692376,460692376,1799568,0,72,299928,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,54,100000,300000,4,0,True,0,299881,4,2,2,hot,0,0.283245,34930688,3657128,168,460637056,460637056,1799346,0,109,299891,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,55,100000,300000,4,0,True,0,297776,4,4,2,uniform,1,0.272056,525467648,3663904,6944,457502864,457502864,1786680,0,2220,297780,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,56,100000,300000,4,0,True,1,0,4,1,0,uniform,1,0.245047,528826368,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,57,100000,300000,4,0,True,0,287561,4,2,4,uniform,0,0.241658,35995648,3656960,0,442748184,442748184,1725384,0,12436,287564,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,58,100000,300000,4,0,True,1,1334,4,4,8,uniform,1,0.15712,89833472,5875960,2219000,49312328,49312328,170538,0,271577,28423,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,59,100000,300000,4,0,True,1,1268,4,2,8,uniform,1,0.137189,89604096,5879960,2223000,49235072,49235072,170262,0,271623,28377,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,60,100000,300000,4,0,True,1,4394,4,4,2,uniform,0,0.177863,36601856,4119296,462336,154917112,154917112,584178,0,202637,97363,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,61,100000,300000,4,0,True,1,0,4,4,0,uniform,1,0.237035,529022976,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,62,100000,300000,4,0,True,1,215989,4,1,2,hot,1,0.211984,412532736,4119968,463008,351891528,351891528,1365984,0,72336,227664,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,63,100000,300000,4,0,True,0,296977,4,1,2,uniform,1,0.254621,524075008,3657016,56,456327816,456327816,1781892,0,3018,296982,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,64,100000,300000,4,0,True,0,299760,4,1,4,hot,0,0.290549,34717696,3657584,624,460455192,460455192,1798608,0,232,299768,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,65,100000,300000,4,0,True,1,193973,4,2,4,hot,1,0.225278,366706688,4736064,1079104,308739064,308739064,1192806,0,101199,198801,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,66,100000,300000,4,0,True,1,226345,4,2,4,hot,0,0.247882,35848192,4732736,1075776,354509184,354509184,1376826,0,70529,229471,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,67,100000,300000,4,0,True,1,198066,4,4,4,hot,1,0.261607,373112832,4737832,1080872,314600048,314600048,1216320,0,97280,202720,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,68,100000,300000,4,0,True,1,4509,4,1,2,uniform,0,0.161633,35569664,4120416,463456,154949400,154949400,584298,0,202617,97383,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,69,100000,300000,4,0,True,0,299735,4,1,8,hot,1,0.261163,528465920,3658160,1200,460413304,460413304,1798434,0,261,299739,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,70,100000,300000,4,0,True,1,0,4,2,0,uniform,0,0.233701,40353792,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,71,100000,300000,4,0,True,1,164570,4,2,8,hot,1,0.209123,316604416,5884560,2227600,260633912,260633912,1000152,0,133308,166692,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,72,100000,300000,4,0,True,1,204475,4,1,4,hot,1,0.217912,382779392,4736584,1079624,323747224,323747224,1253172,0,91138,208862,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,73,100000,300000,4,0,True,1,4345,4,2,2,uniform,0,0.1841,36061184,4122768,465808,154830200,154830200,583842,0,202693,97307,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,74,100000,300000,4,0,True,1,0,4,4,0,hot,1,0.297493,529006592,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,75,100000,300000,4,0,True,1,0,4,1,0,uniform,0,0.19355,34848768,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,76,100000,300000,4,0,True,1,1332,4,2,8,uniform,0,0.151154,37715968,5875560,2218600,49350992,49350992,170682,0,271553,28447,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,77,100000,300000,4,0,True,0,221406,4,4,8,uniform,0,0.232628,50003968,3880360,223400,347737432,347737432,1328472,0,78588,221412,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,78,100000,300000,4,0,True,1,224369,4,2,2,hot,1,0.246346,424525824,4119912,462952,363027544,363027544,1410594,0,64901,235099,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,79,100000,300000,4,0,True,0,278401,4,4,4,uniform,0,0.261418,38027264,3669232,12272,429470808,429470808,1670448,0,21592,278408,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,80,100000,300000,4,0,True,0,299763,4,4,4,hot,1,0.318772,528728064,3658208,1248,460462872,460462872,1798638,0,227,299773,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,81,100000,300000,4,0,True,1,226650,4,4,2,hot,1,0.278947,427720704,4119184,462224,365938864,365938864,1422240,0,62960,237040,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,82,100000,300000,4,0,True,0,251708,4,1,8,uniform,1,0.235611,454459392,3664560,7600,391395568,391395568,1510278,0,48287,251713,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,83,100000,300000,4,0,True,1,1328,4,1,8,uniform,1,0.149375,89686016,5880360,2223400,49334096,49334096,170616,0,271564,28436,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,0,100000,300000,4,0,True,0,299830,4,1,4,hot,0,0.298973,34717696,3657272,312,460556000,460556000,1799016,0,164,299836,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,1,100000,300000,4,0,True,1,0,4,4,0,hot,0,0.310187,35110912,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,2,100000,300000,4,0,True,1,178687,4,1,8,hot,1,0.211154,338870272,5883360,2226400,281378152,281378152,1083492,0,119418,180582,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,3,100000,300000,4,0,True,1,233819,4,1,2,hot,1,0.2493,437878784,4119016,462056,375547368,375547368,1460760,0,56540,243460,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,4,100000,300000,4,0,True,1,192374,4,2,8,hot,0,0.2324,36732928,5878360,2221400,301171584,301171584,1163214,0,106131,193869,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,5,100000,300000,4,0,True,0,294472,4,2,2,uniform,1,0.242356,520093696,3676448,19488,452600160,452600160,1766880,0,5520,294480,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,6,100000,300000,4,0,True,0,299650,4,1,8,hot,1,0.257876,528302080,3659360,2400,460293416,460293416,1797936,0,344,299656,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,7,100000,300000,4,0,True,1,0,4,4,0,hot,1,0.297283,528924672,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,8,100000,300000,4,0,True,1,194557,4,1,8,hot,0,0.207138,36716544,5877760,2220800,304314488,304314488,1175898,0,104017,195983,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,9,100000,300000,4,0,True,1,0,4,2,0,uniform,1,0.218382,528875520,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,10,100000,300000,4,0,True,1,1327,4,4,8,uniform,1,0.173206,89849856,5875160,2218200,49323544,49323544,170574,0,271571,28429,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,11,100000,300000,4,0,True,0,299613,4,4,8,hot,0,0.318273,36093952,3662360,5400,460234984,460234984,1797714,0,381,299619,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,12,100000,300000,4,0,True,0,299900,4,1,2,hot,1,0.260551,528777216,3657128,168,460662328,460662328,1799448,0,92,299908,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,13,100000,300000,4,0,True,1,0,4,2,0,hot,1,0.259895,528875520,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,14,100000,300000,4,0,True,1,243737,4,2,2,hot,0,0.269592,35291136,4117280,460320,388457816,388457816,1512444,0,47926,252074,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,15,100000,300000,4,0,True,0,299961,4,4,2,hot,0,0.312043,35504128,3656960,0,460747752,460747752,1799790,0,35,299965,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,16,100000,300000,4,0,True,0,295239,4,4,2,uniform,0,0.284346,38387712,3657072,112,453755256,453755256,1771482,0,4753,295247,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,17,100000,300000,4,0,True,1,4391,4,2,2,uniform,1,0.159671,201326592,4120248,463288,154939064,154939064,584262,0,202623,97377,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,18,100000,300000,4,0,True,1,1326,4,1,8,uniform,0,0.128026,37519360,5878960,2222000,49274336,49274336,170406,0,271599,28401,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,19,100000,300000,4,0,True,1,222043,4,4,4,hot,0,0.27365,35962880,4732424,1075464,348339992,348339992,1352052,0,74658,225342,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,20,100000,300000,4,0,True,0,299700,4,1,4,hot,1,0.270353,528449536,3657480,520,460369616,460369616,1798266,0,289,299711,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,21,100000,300000,4,0,True,0,233264,4,4,8,uniform,0,0.2352,44072960,4616760,959800,364249584,364249584,1399614,0,66731,233269,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,22,100000,300000,4,0,True,1,160413,4,4,8,hot,1,0.238295,310394880,5888160,2231200,254695496,254695496,976116,0,137314,162686,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,23,100000,300000,4,0,True,0,299784,4,2,4,hot,1,0.277856,528580608,3657272,312,460491016,460491016,1798752,0,208,299792,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,24,100000,300000,4,0,True,1,2631,4,2,4,uniform,0,0.149621,36061184,4689160,1032200,92006984,92006984,336816,0,243864,56136,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,25,100000,300000,4,0,True,1,209393,4,1,4,hot,1,0.230832,390086656,4735856,1078896,330542808,330542808,1280520,0,86580,213420,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,26,100000,300000,4,0,True,1,200003,4,2,4,hot,1,0.23751,375963648,4736584,1079624,317346888,317346888,1227450,0,95425,204575,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,27,100000,300000,4,0,True,1,4516,4,1,2,uniform,0,0.16772,35438592,4118736,461776,155033208,155033208,584628,0,202562,97438,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,28,100000,300000,4,0,True,1,0,4,1,0,uniform,0,0.245541,34865152,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,29,100000,300000,4,0,True,0,299852,4,4,4,hot,0,0.32213,35389440,3657168,208,460587424,460587424,1799142,0,143,299857,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,30,100000,300000,4,0,True,1,0,4,2,0,hot,0,0.262085,35094528,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,31,100000,300000,4,0,True,1,0,4,1,0,uniform,1,0.251384,528826368,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,32,100000,300000,4,0,True,0,288047,4,4,4,uniform,0,0.246458,41385984,3656960,0,443435008,443435008,1728294,0,11951,288049,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,33,100000,300000,4,0,True,0,299851,4,1,2,hot,0,0.295086,34766848,3657576,616,460591704,460591704,1799166,0,139,299861,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,34,100000,300000,4,0,True,1,4408,4,4,2,uniform,1,0.213777,201375744,4122824,465864,154917224,154917224,584178,0,202637,97363,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,35,100000,300000,4,0,True,0,296676,4,1,2,uniform,1,0.264967,523567104,3657744,784,455879368,455879368,1780086,0,3319,296681,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,36,100000,300000,4,0,True,0,222963,4,2,8,uniform,0,0.21433,44351488,3698160,41200,350896784,350896784,1337814,0,77031,222969,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,37,100000,300000,4,0,True,0,270933,4,4,4,uniform,1,0.259671,483606528,3674952,17992,418551344,418551344,1625646,0,29059,270941,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,38,100000,300000,4,0,True,1,1287,4,2,8,uniform,0,0.146422,37502976,5878760,2221800,49251432,49251432,170322,0,271613,28387,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,39,100000,300000,4,0,True,1,4454,4,1,2,uniform,1,0.161998,201342976,4118064,461104,155037064,155037064,584640,0,202560,97440,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,40,100000,300000,4,0,True,0,299704,4,2,4,hot,0,0.281287,34750464,3657584,624,460377112,460377112,1798290,0,285,299715,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,41,100000,300000,4,0,True,1,242140,4,4,2,hot,0,0.286806,35471360,4118176,461216,386369648,386369648,1504062,0,49323,250677,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,42,100000,300000,4,0,True,1,224868,4,4,2,hot,1,0.292586,425164800,4119520,462560,363565704,363565704,1412736,0,64544,235456,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,43,100000,300000,4,0,True,1,227330,4,2,2,hot,1,0.251141,428687360,4119240,462280,366905616,366905616,1426110,0,62315,237685,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,44,100000,300000,4,0,True,1,0,4,4,0,uniform,0,0.22966,44957696,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,45,100000,300000,4,0,True,1,0,4,1,0,hot,1,0.246221,528826368,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,46,100000,300000,4,0,True,1,227006,4,1,4,hot,0,0.226415,35766272,4732736,1075776,355341016,355341016,1380222,0,69963,230037,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,47,100000,300000,4,0,True,0,299805,4,4,4,hot,1,0.303341,528777216,3657480,520,460518224,460518224,1798866,0,189,299811,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,48,100000,300000,4,0,True,1,0,4,4,0,uniform,1,0.240713,529006592,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,49,100000,300000,4,0,True,0,254400,4,1,8,uniform,1,0.203919,458948608,3659760,2800,395529808,395529808,1526418,0,45597,254403,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,50,100000,300000,4,0,True,0,299558,4,1,8,hot,0,0.263557,34717696,3659960,3000,460155440,460155440,1797390,0,435,299565,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,51,100000,300000,4,0,True,0,298423,4,1,2,uniform,0,0.242464,34996224,3656960,0,458465304,458465304,1790550,0,1575,298425,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,52,100000,300000,4,0,True,1,0,4,2,0,uniform,0,0.234216,42090496,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,53,100000,300000,4,0,True,1,249363,4,1,2,hot,0,0.2666,35078144,4117168,460208,395950600,395950600,1542456,0,42924,257076,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,54,100000,300000,4,0,True,1,158344,4,2,8,hot,1,0.208892,307101696,5890560,2233600,251706168,251706168,964128,0,139312,160688,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,55,100000,300000,4,0,True,0,294719,4,2,2,uniform,0,0.257245,35602432,3657016,56,452978664,452978664,1768350,0,5275,294725,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,56,100000,300000,4,0,True,1,4535,4,2,2,uniform,0,0.179928,35536896,4120584,463624,155042672,155042672,584670,0,202555,97445,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,57,100000,300000,4,0,True,1,2589,4,1,4,uniform,0,0.169793,35962880,4695088,1038128,91899080,91899080,336414,0,243931,56069,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,58,100000,300000,4,0,True,1,0,4,1,0,hot,0,0.27192,34783232,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,59,100000,300000,4,0,True,0,291763,4,4,2,uniform,1,0.303378,515948544,3717216,60256,448549040,448549040,1750662,0,8223,291777,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,60,100000,300000,4,0,True,0,274986,4,2,4,uniform,1,0.23899,489816064,3854768,197808,424281840,424281840,1649958,0,25007,274993,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,61,100000,300000,4,0,True,0,235203,4,2,8,uniform,1,0.216739,429735936,5287560,1630600,366604816,366604816,1411236,0,64794,235206,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,62,100000,300000,4,0,True,1,4362,4,4,2,uniform,0,0.236511,35962880,4122600,465640,154857848,154857848,583950,0,202675,97325,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,63,100000,300000,4,0,True,1,188691,4,4,8,hot,0,0.245197,37240832,5879360,2222400,295761536,295761536,1141506,0,109749,190251,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,64,100000,300000,4,0,True,0,280528,4,2,4,uniform,0,0.250295,38027264,3770112,113152,432432376,432432376,1683198,0,19467,280533,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,65,100000,300000,4,0,True,0,299820,4,2,2,hot,1,0.289094,528662528,3657240,280,460552136,460552136,1799004,0,166,299834,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,66,100000,300000,4,0,True,0,212469,4,1,8,uniform,0,0.237359,38584320,5330960,1674000,333806808,333806808,1274868,0,87522,212478,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,67,100000,300000,4,0,True,0,298729,4,2,8,hot,0,0.356759,35536896,3666760,9800,458944664,458944664,1792494,0,1251,298749,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,68,100000,300000,4,0,True,0,223407,4,4,8,uniform,1,0.238756,411484160,4285760,628800,350426032,350426032,1340472,0,76588,223412,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,69,100000,300000,4,0,True,1,1346,4,4,8,uniform,0,0.176185,38846464,5877560,2220600,49320080,49320080,170580,0,271570,28430,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,70,100000,300000,4,0,True,0,299911,4,2,2,hot,0,0.281411,37437440,3657240,280,460678664,460678664,1799514,0,81,299919,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,71,100000,300000,4,0,True,1,2472,4,4,4,uniform,1,0.166727,133840896,4692904,1035944,91843528,91843528,336210,0,243965,56035,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
