dataset,run,order,slots,runner_wall_seconds,fat_slots,gc_enabled,clients,records,transactions,reads,scans,updates,ignored_transactions,checksum,gc_retired_nodes,gc_reclaimed_nodes,gc_pending_nodes,gc_retired_bytes,gc_reclaimed_bytes,gc_pending_bytes,live_nodes,live_internal_nodes,live_leaf_nodes,live_sidecar_leaves,live_delta_records,live_requested_bytes,live_sidecar_requested_bytes,current_rss_bytes,peak_rss_bytes,init_elapsed_seconds,elapsed_seconds,gc_collect_elapsed_seconds,total_elapsed_seconds
/private/tmp/radix_lookup90.data,3,1,2,0.005640458,2,1,1,10000,50000,45022,0,4978,0,11738871526209660050,456,456,0,437760,437760,0,10041,41,10000,0,4522,723264,0,12451840,12484608,0.000755083,0.001250291,0.000000083,0.002005457
/private/tmp/radix_lookup90.data,3,2,4,0.005054125,4,1,1,10000,50000,45022,0,4978,0,8096259022859060293,3,3,0,2920,2920,0,10041,41,10000,151,4973,729304,6040,12353536,12386304,0.000720709,0.001198250,0.000000209,0.001919168
/private/tmp/radix_lookup90.data,3,3,0,0.005449625,0,1,1,10000,50000,45022,0,4978,0,11321063591897120792,14934,14934,0,14323200,14323200,0,10041,41,10000,0,0,723264,0,21479424,21495808,0.000776834,0.001262417,0.000075667,0.002114918
/private/tmp/radix_lookup90.data,3,4,8,0.005293917,8,1,1,10000,50000,45022,0,4978,0,85023839223897584,0,0,0,0,0,0,10041,41,10000,152,4978,739072,15808,12288000,12320768,0.000776167,0.001175458,0.000000125,0.001951750
/private/tmp/radix_long.data,3,1,4,0.025799250,4,1,1,10000,250000,0,0,250000,0,6238072747940578789,138084,138084,0,134257760,134257760,0,10041,41,10000,3946,19860,881104,157840,42860544,42893312,0.000740625,0.020445917,0.000113917,0.021300459
/private/tmp/radix_long.data,3,2,8,0.020914167,8,1,1,10000,250000,0,0,250000,0,6238072747940578789,69894,69894,0,69452112,69452112,0,10041,41,10000,6761,40318,1426408,703144,35536896,35569664,0.000764792,0.015195834,0.000119500,0.016080126
/private/tmp/radix_long.data,3,3,2,0.037984250,2,1,1,10000,250000,0,0,250000,0,6238072747940578789,240006,240006,0,230156160,230156160,0,10041,41,10000,0,9994,723264,0,58212352,58245120,0.000810792,0.032103291,0.000229667,0.033143750
/private/tmp/radix_long.data,3,4,0,0.097772917,0,1,1,10000,250000,0,0,250000,0,6238072747940578789,750000,750000,0,719224320,719224320,0,10041,41,10000,0,0,723264,0,138543104,138575872,0.000744250,0.088402625,0.002487458,0.091634333
/private/tmp/radix_uniform.data,3,1,8,0.006038459,8,1,1,10000,50000,0,0,50000,0,6238072747940578789,2037,2037,0,2024216,2024216,0,10041,41,10000,8149,43889,1570760,847496,14794752,14811136,0.000746334,0.001754667,0.000022375,0.002523376
/private/tmp/radix_uniform.data,3,2,0,0.031183834,0,1,1,10000,50000,0,0,50000,0,6238072747940578789,150000,150000,0,143865600,143865600,0,10041,41,10000,0,0,723264,0,132988928,132988928,0.000882500,0.023672375,0.002037417,0.026592292
/private/tmp/radix_uniform.data,3,3,4,0.008012708,4,1,1,10000,50000,0,0,50000,0,6238072747940578789,17679,17679,0,17194120,17194120,0,10041,41,10000,4236,20535,892704,169440,32489472,32489472,0.000762459,0.003122250,0.000795625,0.004680334
/private/tmp/radix_uniform.data,3,4,2,0.010602959,2,1,1,10000,50000,0,0,50000,0,6238072747940578789,40062,40062,0,38426880,38426880,0,10041,41,10000,0,9938,723264,0,43925504,43925504,0.000793375,0.004949708,0.001157583,0.006900666
/private/tmp/radix_hot.data,3,1,0,0.030739375,0,1,1,10000,50000,0,0,50000,0,6238072747940578789,150000,150000,0,143988480,143988480,0,10041,41,10000,0,0,723264,0,133070848,133070848,0.000771375,0.020841959,0.004843292,0.026456626
/private/tmp/radix_hot.data,3,2,2,0.011663042,2,1,1,10000,50000,0,0,50000,0,6238072747940578789,45366,45366,0,43551360,43551360,0,10041,41,10000,0,4634,723264,0,46612480,46612480,0.000724792,0.006806000,0.000302833,0.007833625
/private/tmp/radix_hot.data,3,3,8,0.007546458,8,1,1,10000,50000,0,0,50000,0,6238072747940578789,14874,14874,0,14794672,14794672,0,10041,41,10000,214,5378,745520,22256,24805376,24805376,0.000697375,0.003110708,0.000041958,0.003850041
/private/tmp/radix_hot.data,3,4,4,0.009272459,4,1,1,10000,50000,0,0,50000,0,6238072747940578789,26889,26889,0,26171960,26171960,0,10041,41,10000,193,5185,730984,7720,34324480,34324480,0.000774708,0.005041875,0.000078875,0.005895458
