run,order,records,updates,clients,workers,slots,pattern,pinned,elapsed_seconds,peak_rss_bytes,live_requested_bytes,sidecar_bytes,retired_bytes,reclaimed_bytes,pending_bytes,appended_updates,cow_updates,append_waves,max_wave_groups,parallel_min_groups,parallel_waves,parallel_materialization,materialization_waves,parallel_materializations,parallel_updates,reference_ok
3,1,10000,30000,4,1,2,hot,1,0.00966458,11730944,412608,47040,7017032,7017032,0,20417,9583,3132,19,16,0,1,3109,0,0,True
3,2,10000,30000,4,1,4,hot,1,0.00762075,9256960,475080,109512,4673784,4673784,0,24469,5531,2318,22,16,0,1,2259,0,0,True
3,3,10000,30000,4,1,0,hot,1,0.0176344,22691840,365568,0,17462272,17462272,0,0,30000,6500,15,16,0,1,6500,0,0,True
3,4,10000,30000,4,1,8,hot,1,0.00569942,8617984,592168,226600,3143552,3143552,0,27008,2992,1652,28,16,0,1,1600,0,0,True
3,1,10000,30000,4,2,4,hot,1,0.00844896,9371648,475080,109512,4703736,4703736,0,24469,5531,2333,22,16,65,1,2289,262,1895,True
3,2,10000,30000,4,2,8,hot,1,0.00788429,8650752,592168,226600,3125120,3125120,0,27008,2992,1648,25,16,176,1,1582,421,6214,True
3,3,10000,30000,4,2,2,hot,1,0.0100103,11730944,412608,47040,6948168,6948168,0,20417,9583,3073,19,16,20,1,3041,130,464,True
3,4,10000,30000,4,2,0,hot,1,0.0170896,22642688,365568,0,17433856,17433856,0,0,30000,6478,14,16,0,1,6478,0,0,True
3,1,10000,30000,4,2,4,hot,1,0.0157433,12533760,475080,109512,7654904,7654904,0,24469,5531,4673,21,16,12,0,0,0,324,True
3,2,10000,30000,4,2,8,hot,1,0.0110161,9191424,592168,226600,4428160,4428160,0,27008,2992,2791,22,16,89,0,0,0,2951,True
3,3,10000,30000,4,2,2,hot,1,0.0217914,18087936,412608,47040,12802888,12802888,0,20417,9583,6793,15,16,0,0,0,0,0,True
3,4,10000,30000,4,2,0,hot,1,0.027095,45793280,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,1,10000,30000,4,4,0,hot,1,0.0172319,22659072,365568,0,17426688,17426688,0,0,30000,6471,15,16,0,1,6471,0,0,True
3,2,10000,30000,4,4,2,hot,1,0.00981838,11927552,412608,47040,6998856,6998856,0,20417,9583,3116,19,16,17,1,3087,104,404,True
3,3,10000,30000,4,4,8,hot,1,0.00859138,8716288,592168,226600,3125632,3125632,0,27008,2992,1649,25,16,169,1,1578,415,6232,True
3,4,10000,30000,4,4,4,hot,1,0.00849396,9453568,475080,109512,4703224,4703224,0,24469,5531,2332,22,16,60,1,2287,249,1753,True
3,1,10000,30000,4,4,0,hot,1,0.027694,45826048,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,2,10000,30000,4,4,2,hot,1,0.0232182,18120704,412608,47040,12802888,12802888,0,20417,9583,6782,12,16,0,0,0,0,0,True
3,3,10000,30000,4,4,8,hot,1,0.0120863,9273344,592168,226600,4428160,4428160,0,27008,2992,2808,25,16,76,0,0,0,2659,True
3,4,10000,30000,4,4,4,hot,1,0.0159227,12615680,475080,109512,7654904,7654904,0,24469,5531,4655,18,16,9,0,0,0,240,True
3,1,10000,30000,4,1,2,zipfian,0,0.00779188,8650752,411824,46256,8442232,8442232,0,20407,9593,1547,58,16,0,1,1531,0,0,True
3,2,10000,30000,4,1,4,zipfian,0,0.00578142,8765440,469048,103480,5285128,5285128,0,24491,5509,1077,74,16,0,1,1057,0,0,True
3,3,10000,30000,4,1,0,zipfian,0,0.0141865,8601600,365568,0,23098112,23098112,0,0,30000,3449,39,16,0,1,3449,0,0,True
3,4,10000,30000,4,1,8,zipfian,0,0.00438604,8634368,590568,225000,3073192,3073192,0,27251,2749,780,108,16,0,1,752,0,0,True
3,1,10000,30000,4,1,2,zipfian,0,0.0224105,8716288,411824,46256,12816248,12816248,0,20407,9593,6580,31,16,0,0,0,0,0,True
3,2,10000,30000,4,1,4,zipfian,0,0.0161251,8716288,469048,103480,7624456,7624456,0,24491,5509,4587,54,16,0,0,0,0,0,True
3,3,10000,30000,4,1,0,zipfian,0,0.0278835,8699904,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,4,10000,30000,4,1,8,zipfian,0,0.010257,8716288,590568,225000,4068520,4068520,0,27251,2749,2574,81,16,0,0,0,0,0,True
3,1,10000,30000,4,2,4,zipfian,0,0.0175193,8601600,469048,103480,7624456,7624456,0,24491,5509,4573,54,16,152,0,0,0,3388,True
3,2,10000,30000,4,2,8,zipfian,0,0.0145487,8650752,590568,225000,4068520,4068520,0,27251,2749,2590,81,16,464,0,0,0,12734,True
3,3,10000,30000,4,2,2,zipfian,0,0.0235325,8683520,411824,46256,12816248,12816248,0,20407,9593,6648,29,16,18,0,0,0,354,True
3,4,10000,30000,4,2,0,zipfian,0,0.0266015,8716288,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,1,10000,30000,4,2,4,zipfian,0,0.0153095,8667136,469048,103480,5316872,5316872,0,24491,5509,1104,68,16,773,1,1091,4720,26231,True
3,2,10000,30000,4,2,8,zipfian,0,0.0122817,8601600,590568,225000,3073192,3073192,0,27251,2749,771,97,16,619,1,741,2530,28452,True
3,3,10000,30000,4,2,2,zipfian,0,0.0170468,8667136,411824,46256,8441464,8441464,0,20407,9593,1519,51,16,821,1,1505,7030,22335,True
3,4,10000,30000,4,2,0,zipfian,0,0.0201598,8667136,365568,0,23055616,23055616,0,0,30000,3447,40,16,471,1,3447,9604,9604,True
3,1,10000,30000,4,4,0,zipfian,0,0.0276129,8683520,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,2,10000,30000,4,4,2,zipfian,0,0.0239533,8650752,411824,46256,12816248,12816248,0,20407,9593,6667,31,16,19,0,0,0,379,True
3,3,10000,30000,4,4,8,zipfian,0,0.0165788,8716288,590568,225000,4068520,4068520,0,27251,2749,2573,81,16,486,0,0,0,13578,True
3,4,10000,30000,4,4,4,zipfian,0,0.0188004,8650752,469048,103480,7624456,7624456,0,24491,5509,4556,54,16,145,0,0,0,3276,True
3,1,10000,30000,4,4,0,zipfian,0,0.0224153,8765440,365568,0,23041536,23041536,0,0,30000,3430,41,16,465,1,3430,9462,9462,True
3,2,10000,30000,4,4,2,zipfian,0,0.0215766,8716288,411824,46256,8432504,8432504,0,20407,9593,1532,64,16,809,1,1515,6943,22020,True
3,3,10000,30000,4,4,8,zipfian,0,0.0151597,8683520,590568,225000,3078056,3078056,0,27251,2749,782,97,16,626,1,755,2518,28408,True
3,4,10000,30000,4,4,4,zipfian,0,0.0187041,8617984,469048,103480,5294088,5294088,0,24491,5509,1088,69,16,756,1,1062,4718,26411,True
3,1,10000,30000,4,4,2,zipfian,1,0.0221407,13647872,411824,46256,8432504,8432504,0,20407,9593,1531,61,16,811,1,1518,6988,22213,True
3,2,10000,30000,4,4,4,zipfian,1,0.0197359,10371072,469048,103480,5316616,5316616,0,24491,5509,1100,73,16,767,1,1084,4746,26390,True
3,3,10000,30000,4,4,0,zipfian,1,0.0237531,28884992,365568,0,23056128,23056128,0,0,30000,3446,36,16,476,1,3446,9649,9649,True
3,4,10000,30000,4,4,8,zipfian,1,0.0154139,8683520,590568,225000,3055528,3055528,0,27251,2749,750,108,16,606,1,714,2544,28514,True
3,1,10000,30000,4,4,2,zipfian,1,0.0249942,18497536,411824,46256,12816248,12816248,0,20407,9593,6553,31,16,18,0,0,0,377,True
3,2,10000,30000,4,4,4,zipfian,1,0.019067,12861440,469048,103480,7624456,7624456,0,24491,5509,4530,54,16,149,0,0,0,3356,True
3,3,10000,30000,4,4,0,zipfian,1,0.0302332,46120960,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,4,10000,30000,4,4,8,zipfian,1,0.0172981,9158656,590568,225000,4068520,4068520,0,27251,2749,2589,81,16,463,0,0,0,12972,True
3,1,10000,30000,4,2,8,zipfian,1,0.0119771,8601600,590568,225000,3062696,3062696,0,27251,2749,778,89,16,610,1,746,2527,28183,True
3,2,10000,30000,4,2,0,zipfian,1,0.0215527,28786688,365568,0,23074560,23074560,0,0,30000,3455,40,16,461,1,3455,9330,9330,True
3,3,10000,30000,4,2,4,zipfian,1,0.01535,10272768,469048,103480,5324296,5324296,0,24491,5509,1134,66,16,767,1,1105,4658,26023,True
3,4,10000,30000,4,2,2,zipfian,1,0.0178245,13582336,411824,46256,8432248,8432248,0,20407,9593,1524,54,16,817,1,1503,7089,22339,True
3,1,10000,30000,4,2,8,zipfian,1,0.0154268,9093120,590568,225000,4068520,4068520,0,27251,2749,2586,81,16,472,0,0,0,13238,True
3,2,10000,30000,4,2,0,zipfian,1,0.0295825,46088192,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,3,10000,30000,4,2,4,zipfian,1,0.0180969,12795904,469048,103480,7624456,7624456,0,24491,5509,4552,54,16,162,0,0,0,3662,True
3,4,10000,30000,4,2,2,zipfian,1,0.0247109,18432000,411824,46256,12816248,12816248,0,20407,9593,6690,29,16,22,0,0,0,419,True
3,1,10000,30000,4,1,4,zipfian,1,0.017035,12746752,469048,103480,7624456,7624456,0,24491,5509,4594,54,16,0,0,0,0,0,True
3,2,10000,30000,4,1,8,zipfian,1,0.0107997,9043968,590568,225000,4068520,4068520,0,27251,2749,2582,81,16,0,0,0,0,0,True
3,3,10000,30000,4,1,2,zipfian,1,0.0235558,18382848,411824,46256,12816248,12816248,0,20407,9593,6585,31,16,0,0,0,0,0,True
3,4,10000,30000,4,1,0,zipfian,1,0.029586,46071808,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,1,10000,30000,4,1,4,zipfian,1,0.005866,10190848,469048,103480,5316360,5316360,0,24491,5509,1107,73,16,0,1,1090,0,0,True
3,2,10000,30000,4,1,8,zipfian,1,0.00466996,8683520,590568,225000,3053480,3053480,0,27251,2749,754,120,16,0,1,728,0,0,True
3,3,10000,30000,4,1,2,zipfian,1,0.00820138,13516800,411824,46256,8453496,8453496,0,20407,9593,1557,59,16,0,1,1529,0,0,True
3,4,10000,30000,4,1,0,zipfian,1,0.0155502,28753920,365568,0,23048960,23048960,0,0,30000,3428,44,16,0,1,3428,0,0,True
