dataset,run,order,slots,runner_wall_seconds,fat_slots,gc_enabled,clients,records,transactions,reads,scans,updates,ignored_transactions,checksum,gc_retired_nodes,gc_reclaimed_nodes,gc_pending_nodes,gc_retired_bytes,gc_reclaimed_bytes,gc_pending_bytes,live_nodes,live_internal_nodes,live_leaf_nodes,live_sidecar_leaves,live_delta_records,live_requested_bytes,live_sidecar_requested_bytes,current_rss_bytes,peak_rss_bytes,init_elapsed_seconds,elapsed_seconds,gc_collect_elapsed_seconds,total_elapsed_seconds
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,2,2,4,0.244772875,4,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,2760378,2760378,0,430618968,430618968,0,106669,6669,100000,39869,199685,9275080,1594760,93569024,93601792,0.002635000,0.221468208,0.000018625,0.224121833
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,2,3,0,0.732390167,0,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,15000000,15000000,0,2240000000,2240000000,0,106669,6669,100000,0,0,7680320,0,126763008,126795776,0.002621125,0.703991167,0.000051833,0.706664125
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,2,4,8,0.244980542,8,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,1399674,1399674,0,233279000,233279000,0,106669,6669,100000,66786,400489,14626064,6945744,97828864,97861632,0.002663000,0.220990416,0.000067125,0.223720541
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,2,1,4,0.047799250,4,1,1,100000,500000,0,0,500000,0,6238072747940578789,354378,354378,0,55282968,55282968,0,106669,6669,100000,42126,204685,9365360,1685040,45514752,45531136,0.002603250,0.035058250,0.000016333,0.037677833
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,2,2,8,0.041319291,8,1,1,100000,500000,0,0,500000,0,6238072747940578789,40680,40680,0,6780000,6780000,0,106669,6669,100000,81420,438980,16148000,8467680,45219840,45236224,0.002648750,0.028619834,0.000052500,0.031321084
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,2,3,2,0.056893084,2,1,1,100000,500000,0,0,500000,0,6238072747940578789,800340,800340,0,119517440,119517440,0,106669,6669,100000,0,99830,7680320,0,48463872,48496640,0.002619292,0.043644292,0.000122416,0.046386000
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,2,4,0,0.156621250,0,1,1,100000,500000,0,0,500000,0,6238072747940578789,3000000,3000000,0,448000000,448000000,0,106669,6669,100000,0,0,7680320,0,75612160,75644928,0.002625542,0.139421250,0.000055459,0.142102251
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,3,1,2,0.029061667,2,1,1,100000,500000,450339,0,49661,0,3894936739625389410,8322,8322,0,1242752,1242752,0,106669,6669,100000,0,45500,7680320,0,33701888,33734656,0.002684291,0.017355833,0.000000167,0.020040291
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,3,2,4,0.028713375,4,1,1,100000,500000,450339,0,49661,0,15832199828713668495,138,138,0,21528,21528,0,106669,6669,100000,1362,49546,7734800,54480,33488896,33521664,0.002643583,0.017134125,0.000000083,0.019777791
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,3,3,0,0.027591542,0,1,1,100000,500000,450339,0,49661,0,11879248754574179888,297852,297852,0,44487936,44487936,0,106669,6669,100000,0,0,7680320,0,34308096,34340864,0.002703041,0.015807542,0.000000250,0.018510833
