run,order,records,updates,clients,wait_each,native_pipeline,local_probe,blocked_probes,worker_fat,worker_appends,worker_materializations,pipeline_threads,workers,slots,pattern,pinned,elapsed_seconds,peak_rss_bytes,live_requested_bytes,sidecar_bytes,retired_bytes,reclaimed_bytes,retired_nodes,pending_bytes,appended_updates,cow_updates,append_waves,max_wave_groups,parallel_min_groups,parallel_waves,parallel_materialization,materialization_waves,parallel_materializations,parallel_updates,profile,queue_ns,plan_ns,inline_leaf_ns,parallel_wave_ns,merge_retire_ns,publish_ns,gc_ns,serial_cow_ns,worker_loop_ns,worker_wakeups,reference_ok
2,16,100000,100000,4,0,True,1,772,0,0,0,2,1,4,uniform,1,0.0385439,57196544,4693216,1036256,25227176,25227176,92352,0,84608,15392,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,17,100000,100000,4,0,True,1,1349,1,70299,29701,2,4,2,uniform,0,0.0522992,30523392,4116104,459144,47256608,47256608,178206,0,70299,29701,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,18,100000,100000,4,0,True,1,29534,1,68514,31486,2,4,8,hot,0,0.0665867,30720000,5037160,1380200,50932896,50932896,188916,0,68514,31486,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,19,100000,100000,4,0,True,1,0,0,0,0,2,2,0,hot,0,0.0886093,29671424,3656960,0,153600000,153600000,600000,0,0,100000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,20,100000,100000,4,0,True,1,60441,1,35003,64997,2,4,2,hot,1,0.0833345,137789440,4011944,354984,100825416,100825416,389982,0,35003,64997,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,21,100000,100000,4,0,True,1,23880,1,73567,26433,2,1,8,hot,1,0.0658758,77135872,5039560,1382600,43303288,43303288,158598,0,73567,26433,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,22,100000,100000,4,0,True,1,689,1,84635,15365,2,2,4,uniform,1,0.0529291,57180160,4694880,1037920,25184560,25184560,92190,0,84635,15365,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,23,100000,100000,4,0,True,1,32259,0,0,0,2,2,8,hot,1,0.0543304,89276416,5033960,1377000,54673576,54673576,203946,0,66009,33991,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,24,100000,100000,4,0,True,1,35682,0,0,0,2,4,8,hot,0,0.0609146,30720000,5034160,1377200,59579784,59579784,223614,0,62731,37269,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,25,100000,100000,4,0,True,1,23521,1,73871,26129,2,1,8,hot,0,0.0794983,30572544,5041560,1384600,42836744,42836744,156774,0,73871,26129,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
