run,mode,slots,workers,pattern,pinned,records,updates,elapsed_seconds,peak_rss_bytes,live_bytes,overflow_bytes,retired_bytes,reclaimed_bytes,pending_bytes,appended_updates,cow_updates,parallel_updates,materialization_waves,reference_ok
2,batch,2,2,hot,1,100000,100000,0.055172,46252032,7230080,0,19692096,19692096,0,70079,29921,86882,4132,True
2,batch,2,1,hot,1,100000,100000,0.0168864,46579712,7230080,0,19975104,19975104,0,70079,29921,0,4198,True
2,batch,0,1,hot,1,100000,100000,0.0297567,104087552,7230080,0,66239872,66239872,0,0,100000,0,7665,True
2,seq,2,1,hot,1,100000,100000,0.0153395,192937984,7230080,0,130216192,130216192,0,,,0,,True
2,cow,0,1,hot,1,100000,100000,0.16039,568590336,7230080,0,435200000,435200000,0,0,100000,0,0,True
2,cow,0,1,insert,0,100000,100000,0.105373,32849920,14458176,0,391550912,391550912,0,0,100000,0,0,True
2,seq,2,1,insert,0,100000,100000,0.0307774,216154112,14458176,0,391550912,391550912,0,,,0,,True
2,batch,0,1,insert,0,100000,100000,0.0146487,33603584,14458176,0,134676672,134676672,0,0,100000,0,391,True
2,batch,2,1,insert,0,100000,100000,0.0150574,33587200,14458176,0,134386048,134386048,0,0,100000,0,391,True
2,batch,2,2,insert,0,100000,100000,0.023807,33800192,14458176,0,134756160,134756160,0,0,100000,100000,391,True
2,batch,2,4,insert,0,100000,100000,0.0276575,33816576,14458176,0,134387264,134387264,0,0,100000,100000,391,True
2,batch,4,1,insert,0,100000,100000,0.0152108,33554432,14458176,0,134262080,134262080,0,0,100000,0,391,True
2,batch,8,1,insert,0,100000,100000,0.0154663,33603584,14458176,0,134824000,134824000,0,0,100000,0,391,True
2,batch,8,1,insert,1,100000,100000,0.0253025,199606272,14458176,0,134268672,134268672,0,0,100000,0,391,True
2,batch,4,1,insert,1,100000,100000,0.0250368,199999488,14458176,0,134577856,134577856,0,0,100000,0,391,True
2,batch,2,4,insert,1,100000,100000,0.0359441,200146944,14458176,0,134589440,134589440,0,0,100000,100000,391,True
2,batch,2,2,insert,1,100000,100000,0.0322458,200294400,14458176,0,134768832,134768832,0,0,100000,100000,391,True
2,batch,2,1,insert,1,100000,100000,0.0253029,200130560,14458176,0,134658240,134658240,0,0,100000,0,391,True
2,batch,0,1,insert,1,100000,100000,0.02536,200196096,14458176,0,134725760,134725760,0,0,100000,0,391,True
2,seq,2,1,insert,1,100000,100000,0.0386071,533626880,14458176,0,391550912,391550912,0,,,0,,True
2,cow,0,1,insert,1,100000,100000,0.156306,525893632,14458176,0,391550912,391550912,0,0,100000,0,0,True
3,batch,8,1,uniform,0,100000,100000,0.00667725,23986176,8070712,840632,0,0,0,100000,0,0,0,True
3,batch,4,1,uniform,0,100000,100000,0.0071985,23740416,7539120,309040,1281136,1281136,0,99642,358,0,164,True
3,batch,2,4,uniform,0,100000,100000,0.021133,24297472,7230080,0,18604608,18604608,0,91863,8137,99996,377,True
3,batch,2,2,uniform,0,100000,100000,0.0150384,24231936,7230080,0,18555648,18555648,0,91863,8137,99985,371,True
3,batch,2,1,uniform,0,100000,100000,0.00761925,24166400,7230080,0,18571008,18571008,0,91863,8137,0,380,True
3,batch,0,1,uniform,0,100000,100000,0.0187713,24543232,7230080,0,168401088,168401088,0,0,100000,0,497,True
3,seq,2,1,uniform,0,100000,100000,0.00595579,56016896,7230080,0,35412224,35412224,0,,,0,,True
3,cow,0,1,uniform,0,100000,100000,0.136713,23969792,7230080,0,435200000,435200000,0,0,100000,0,0,True
3,cow,0,1,uniform,1,100000,100000,0.187966,568590336,7230080,0,435200000,435200000,0,0,100000,0,0,True
3,seq,2,1,uniform,1,100000,100000,0.00664062,73744384,7230080,0,35412224,35412224,0,,,0,,True
3,batch,0,1,uniform,1,100000,100000,0.0282556,230572032,7230080,0,167750272,167750272,0,0,100000,0,492,True
3,batch,2,1,uniform,1,100000,100000,0.00861196,45301760,7230080,0,18738688,18738688,0,91863,8137,0,426,True
3,batch,2,2,uniform,1,100000,100000,0.0166996,45154304,7230080,0,18585408,18585408,0,91863,8137,99983,374,True
