run,version,records,updates,clients,wait_each,native_pipeline,local_probe,blocked_probes,worker_fat,worker_appends,worker_materializations,pipeline_threads,workers,slots,pattern,pinned,elapsed_seconds,peak_rss_bytes,live_requested_bytes,sidecar_bytes,retired_bytes,reclaimed_bytes,retired_nodes,pending_bytes,appended_updates,cow_updates,append_waves,max_wave_groups,parallel_min_groups,parallel_waves,parallel_materialization,materialization_waves,parallel_materializations,parallel_updates,profile,queue_ns,plan_ns,inline_leaf_ns,parallel_wave_ns,merge_retire_ns,publish_ns,gc_ns,serial_cow_ns,worker_loop_ns,worker_wakeups,reference_ok
3,after,100000,300000,4,0,True,1,1315,0,0,0,2,1,8,uniform,0,0.123583,37322752,5873160,2216200,49263456,49263456,170376,0,271604,28396,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,240866,0,0,0,4,1,2,hot,0,0.255281,35143680,4118064,461104,384631712,384631712,1497096,0,50484,249516,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,240210,0,0,0,4,1,2,hot,0,0.266846,35307520,4118736,461776,383756728,383756728,1493586,0,51069,248931,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,202595,0,0,0,2,2,2,hot,0,0.225277,35340288,4120416,463456,335328040,335328040,1299756,0,83374,216626,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,193962,0,0,0,2,2,2,hot,0,0.250753,35225600,4120752,463792,324432632,324432632,1256190,0,90635,209365,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,196047,0,0,0,4,1,8,hot,0,0.225815,36536320,5877360,2220400,306501216,306501216,1184736,0,102544,197456,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,197201,0,0,0,4,1,8,hot,0,0.228787,36700160,5878360,2221400,308193608,308193608,1191468,0,101422,198578,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,192685,1,105822,194178,4,1,8,hot,0,0.271298,36519936,5875160,2218200,301633608,301633608,1165068,0,105822,194178,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,198536,1,100107,199893,4,1,8,hot,0,0.284987,36536320,5876160,2219200,310147048,310147048,1199358,0,100107,199893,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,220848,1,75745,224255,4,2,4,hot,0,0.27012,35815424,4733360,1076400,346728288,346728288,1345530,0,75745,224255,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,223021,1,73710,226290,4,2,4,hot,0,0.264795,36225024,4730968,1074008,349752648,349752648,1357740,0,73710,226290,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,2587,0,0,0,2,1,4,uniform,0,0.128606,35946496,4693840,1036880,91957104,91957104,336624,0,243896,56104,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,2497,0,0,0,2,1,4,uniform,0,0.13107,36143104,4695088,1038128,91858704,91858704,336264,0,243956,56044,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,2552,0,0,0,2,2,4,uniform,0,0.135136,35995648,4690720,1033760,91954008,91954008,336618,0,243897,56103,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,2557,0,0,0,2,2,4,uniform,0,0.138368,36061184,4693320,1036360,91926072,91926072,336504,0,243916,56084,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,0,0,0,0,2,2,0,hot,0,0.268126,36012032,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,0,0,0,0,2,2,0,hot,0,0.277459,37568512,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,4087,1,202709,97291,2,2,2,uniform,0,0.190843,36159488,4117952,460992,154807304,154807304,583746,0,202709,97291,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,4261,1,202658,97342,2,2,2,uniform,0,0.185122,35504128,4119408,462448,154885696,154885696,584052,0,202658,97342,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,1289,1,271602,28398,4,2,8,uniform,0,0.167894,37650432,5874160,2217200,49273328,49273328,170388,0,271602,28398,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,1311,1,271593,28407,4,2,8,uniform,0,0.165116,37568512,5878560,2221600,49284352,49284352,170442,0,271593,28407,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,1176,1,271678,28322,2,2,8,uniform,0,0.170931,37470208,5878360,2221400,49141392,49141392,169932,0,271678,28322,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,1259,1,271624,28376,2,2,8,uniform,0,0.164708,37404672,5877160,2220200,49232336,49232336,170256,0,271624,28376,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,1328,0,0,0,4,1,8,uniform,0,0.139907,37437440,5885160,2228200,49304048,49304048,170508,0,271582,28418,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,1309,0,0,0,4,1,8,uniform,0,0.12899,37486592,5877160,2220200,49299840,49299840,170490,0,271585,28415,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,2551,0,0,0,4,1,4,uniform,0,0.147288,35913728,4700288,1043328,91833872,91833872,336180,0,243970,56030,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,2653,0,0,0,4,1,4,uniform,0,0.143531,35979264,4696544,1039584,91981032,91981032,336726,0,243879,56121,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,158420,1,118936,181064,2,1,2,hot,0,0.270764,35045376,4122768,465808,281895760,281895760,1086384,0,118936,181064,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,158448,1,118842,181158,2,1,2,hot,0,0.288444,35012608,4124280,467320,282035160,282035160,1086948,0,118842,181158,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,177138,1,104343,195657,2,2,2,hot,0,0.245083,35176448,4120808,463848,303844632,303844632,1173942,0,104343,195657,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,182707,1,99880,200120,2,2,2,hot,0,0.244168,35274752,4121872,464912,310550896,310550896,1200720,0,99880,200120,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,142846,0,0,0,2,1,4,hot,0,0.228374,35536896,4742928,1085968,239036280,239036280,913464,0,147756,152244,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,137960,0,0,0,2,1,4,hot,0,0.213657,35504128,4744800,1087840,232400384,232400384,886962,0,152173,147827,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,0,0,0,0,2,2,0,uniform,0,0.204862,45449216,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,0,0,0,0,2,2,0,uniform,0,0.194346,38813696,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,2421,1,243993,56007,2,2,4,uniform,0,0.173356,35831808,4697064,1040104,91801040,91801040,336042,0,243993,56007,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,2335,1,244008,55992,2,2,4,uniform,0,0.167788,35782656,4693008,1036048,91779144,91779144,335952,0,244008,55992,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,0,0,0,0,2,1,0,uniform,0,0.233322,36519936,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,0,0,0,0,2,1,0,uniform,0,0.246275,35897344,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,4473,0,0,0,4,2,2,uniform,0,0.193231,35602432,4119240,462280,154995792,154995792,584472,0,202588,97412,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,4383,0,0,0,4,2,2,uniform,0,0.197195,35471360,4117840,460880,154959400,154959400,584334,0,202611,97389,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,4499,0,0,0,2,2,2,uniform,0,0.15908,35651584,4122768,465808,154957072,154957072,584340,0,202610,97390,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,4575,0,0,0,2,2,2,uniform,0,0.16445,35651584,4116328,459368,155078616,155078616,584808,0,202532,97468,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,71615,1,220648,79352,2,1,8,hot,0,0.223346,36388864,5915560,2258600,129964272,129964272,476112,0,220648,79352,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,71786,1,220508,79492,2,1,8,hot,0,0.23349,36388864,5915360,2258400,130199712,130199712,476952,0,220508,79492,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,2508,0,0,0,4,2,4,uniform,0,0.166052,36110336,4694880,1037920,91870728,91870728,336300,0,243950,56050,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,2521,0,0,0,4,2,4,uniform,0,0.181478,36093952,4694152,1037192,91859408,91859408,336270,0,243955,56045,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,0,0,0,0,4,1,0,hot,0,0.282757,34684928,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,0,0,0,0,4,1,0,hot,0,0.259954,34734080,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,4483,1,202584,97416,4,2,2,uniform,0,0.193722,35504128,4117672,460712,155000760,155000760,584496,0,202584,97416,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,4503,1,202542,97458,4,2,2,uniform,0,0.188873,35569664,4116440,459480,155063704,155063704,584748,0,202542,97458,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,2314,1,244020,55980,2,1,4,uniform,0,0.187986,35684352,4690408,1033448,91755928,91755928,335880,0,244020,55980,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,2393,1,243991,56009,2,1,4,uniform,0,0.209435,35733504,4694048,1037088,91800368,91800368,336054,0,243991,56009,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,4098,1,202714,97286,2,1,2,uniform,0,0.214232,35258368,4119520,462560,154799288,154799288,583716,0,202714,97286,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,3972,1,202788,97212,2,1,2,uniform,0,0.224243,35340288,4117952,460992,154688144,154688144,583272,0,202788,97212,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,1375,0,0,0,2,2,8,uniform,0,0.128578,37257216,5870360,2213400,49375496,49375496,170766,0,271539,28461,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,1356,0,0,0,2,2,8,uniform,0,0.111005,37257216,5874360,2217400,49369080,49369080,170730,0,271545,28455,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,219299,0,0,0,4,1,4,hot,0,0.240545,35700736,4731384,1074424,344466936,344466936,1336476,0,77254,222746,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,226019,0,0,0,4,1,4,hot,0,0.254942,35602432,4731696,1074736,354079600,354079600,1375074,0,70821,229179,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,173860,1,124149,175851,4,2,8,hot,0,0.277508,36814848,5879960,2223000,274306536,274306536,1055106,0,124149,175851,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,182203,1,116056,183944,4,2,8,hot,0,0.266844,36782080,5879160,2222200,286361384,286361384,1103664,0,116056,183944,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,4420,0,0,0,4,1,2,uniform,0,0.160467,35520512,4122152,465192,154951824,154951824,584316,0,202614,97386,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,4448,0,0,0,4,1,2,uniform,0,0.179374,35405824,4120024,463064,154944704,154944704,584286,0,202619,97381,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,230798,1,66328,233672,4,1,4,hot,0,0.295714,35651584,4731488,1074528,360783768,360783768,1402032,0,66328,233672,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,229228,1,67802,232198,4,1,4,hot,0,0.294841,35667968,4732424,1075464,358576280,358576280,1393188,0,67802,232198,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,1301,0,0,0,4,2,8,uniform,0,0.145662,37552128,5880560,2223600,49271864,49271864,170394,0,271601,28399,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,1327,0,0,0,4,2,8,uniform,0,0.166707,37584896,5872960,2216000,49359400,49359400,170700,0,271550,28450,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,211195,0,0,0,4,2,4,hot,0,0.267366,35864576,4735128,1078168,333096112,333096112,1290738,0,84877,215123,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,219496,0,0,0,4,2,4,hot,0,0.258151,35799040,4732736,1075776,344820760,344820760,1337850,0,77025,222975,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,93526,0,0,0,2,1,8,hot,0,0.193295,36421632,5903360,2246400,159573976,159573976,593946,0,201009,98991,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,98311,0,0,0,2,1,8,hot,0,0.191738,36372480,5906160,2249200,166306152,166306152,620892,0,196518,103482,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,0,0,0,0,4,1,0,uniform,0,0.230924,34603008,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,0,0,0,0,4,1,0,uniform,0,0.234366,35160064,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,0,0,0,0,4,2,0,uniform,0,0.232,41549824,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,0,0,0,0,4,2,0,uniform,0,0.20685,44056576,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,4482,1,202599,97401,4,1,2,uniform,0,0.205205,35323904,4118680,461720,154976096,154976096,584406,0,202599,97401,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,4411,1,202617,97383,4,1,2,uniform,0,0.226474,35520512,4121648,464688,154944584,154944584,584298,0,202617,97383,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,0,0,0,0,4,2,0,hot,0,0.278172,37650432,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,0,0,0,0,4,2,0,hot,0,0.261524,34783232,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,246314,1,45630,254370,4,1,2,hot,0,0.296017,35209216,4117392,460432,391897952,391897952,1526220,0,45630,254370,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,247320,1,44710,255290,4,1,2,hot,0,0.286624,35323904,4117448,460488,393277976,393277976,1531740,0,44710,255290,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,2593,1,243891,56109,4,1,4,uniform,0,0.193275,35979264,4688744,1031784,91965408,91965408,336654,0,243891,56109,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,2622,1,243871,56129,4,1,4,uniform,0,0.210155,35864576,4690512,1033552,91995296,91995296,336774,0,243871,56129,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,1296,1,271574,28426,4,1,8,uniform,0,0.219063,37486592,5874960,2218000,49314336,49314336,170556,0,271574,28426,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,1373,1,271545,28455,4,1,8,uniform,0,0.221079,37437440,5873560,2216600,49366080,49366080,170730,0,271545,28455,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,1177,1,271645,28355,2,1,8,uniform,0,0.206025,37339136,5874160,2217200,49198080,49198080,170130,0,271645,28355,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,1205,1,271636,28364,2,1,8,uniform,0,0.212599,37224448,5879760,2222800,49216504,49216504,170184,0,271636,28364,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,4182,0,0,0,2,1,2,uniform,0,0.158309,35586048,4121424,464464,154816072,154816072,583782,0,202703,97297,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,4258,0,0,0,2,1,2,uniform,0,0.171062,35504128,4119632,462672,154860648,154860648,583950,0,202675,97325,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,242915,1,48625,251375,4,2,2,hot,0,0.276708,35225600,4116944,459984,387411424,387411424,1508250,0,48625,251375,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,242112,1,49361,250639,4,2,2,hot,0,0.271125,35323904,4117952,460992,386306856,386306856,1503834,0,49361,250639,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,87940,1,206088,93912,2,2,8,hot,0,0.193364,36519936,5907960,2251000,151981032,151981032,563472,0,206088,93912,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,89695,1,204465,95535,2,2,8,hot,0,0.198452,36503552,5909960,2253000,154402360,154402360,573210,0,204465,95535,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,242241,0,0,0,4,2,2,hot,0,0.272419,35176448,4117336,460376,386525248,386525248,1504686,0,49219,250781,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,240036,0,0,0,4,2,2,hot,0,0.259269,35209216,4117056,460096,383537840,383537840,1492722,0,51213,248787,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,180592,0,0,0,2,1,2,hot,0,0.266469,35028992,4121760,464800,308056624,308056624,1190772,0,101538,198462,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,179107,0,0,0,2,1,2,hot,0,0.263514,35061760,4122432,465472,306244584,306244584,1183536,0,102744,197256,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,0,0,0,0,2,1,0,hot,0,0.298289,35127296,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,0,0,0,0,2,1,0,hot,0,0.332305,35061760,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,112775,0,0,0,2,2,8,hot,0,0.180908,36503552,5897960,2241000,186858768,186858768,703578,0,182737,117263,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,115335,0,0,0,2,2,8,hot,0,0.183325,36552704,5898160,2241200,190485872,190485872,718212,0,180298,119702,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,151536,0,0,0,2,2,4,hot,0,0.218172,35618816,4742824,1085864,250778360,250778360,960456,0,139924,160076,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,167530,0,0,0,2,2,4,hot,0,0.216271,35569664,4740328,1083368,272607352,272607352,1048020,0,125330,174670,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,133981,1,155681,144319,2,2,4,hot,0,0.228711,35536896,4745112,1088152,227142096,227142096,865914,0,155681,144319,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,135746,1,154047,145953,2,2,4,hot,0,0.231338,35684352,4747608,1090648,229608344,229608344,875718,0,154047,145953,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,183811,0,0,0,4,2,8,hot,0,0.244829,36700160,5880960,2224000,288779424,288779424,1113204,0,114466,185534,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,181330,0,0,0,4,2,8,hot,0,0.234069,36765696,5882560,2225600,285075088,285075088,1098498,0,116917,183083,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,after,100000,300000,4,0,True,1,114318,1,172308,127692,2,1,4,hot,0,0.264402,35553280,4749792,1092832,202130616,202130616,766152,0,172308,127692,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,before,100000,300000,4,0,True,1,113843,1,172880,127120,2,1,4,hot,0,0.25251,35504128,4748024,1091064,201250152,201250152,762720,0,172880,127120,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,97787,0,0,0,2,1,8,hot,0,0.187026,36372480,5903360,2246400,165584952,165584952,618042,0,196993,103007,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,100399,0,0,0,2,1,8,hot,0,0.180196,36454400,5905560,2248600,169329312,169329312,632952,0,194508,105492,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,1332,0,0,0,4,1,8,uniform,0,0.149316,37437440,5865960,2209000,49366952,49366952,170742,0,271543,28457,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,1314,0,0,0,4,1,8,uniform,0,0.148646,37584896,5873160,2216200,49318200,49318200,170550,0,271575,28425,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,1286,0,0,0,4,2,8,uniform,0,0.143773,37568512,5879160,2222200,49281744,49281744,170424,0,271596,28404,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,1355,0,0,0,4,2,8,uniform,0,0.162078,37748736,5881760,2224800,49301248,49301248,170508,0,271582,28418,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,238280,1,52748,247252,4,2,2,hot,0,0.282875,35094528,4118232,461272,381240728,381240728,1483512,0,52748,247252,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,242321,1,49192,250808,4,2,2,hot,0,0.279606,35586048,4118064,461104,386568792,386568792,1504848,0,49192,250808,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,189428,1,109012,190988,4,2,8,hot,0,0.24389,36896768,5880560,2223600,296856768,296856768,1145928,0,109012,190988,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,185267,1,113056,186944,4,2,8,hot,0,0.241507,36782080,5880360,2223400,290837984,290837984,1121664,0,113056,186944,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
