run,mode,slots,workers,pattern,pinned,records,updates,elapsed_seconds,peak_rss_bytes,live_bytes,overflow_bytes,retired_bytes,reclaimed_bytes,pending_bytes,appended_updates,cow_updates,parallel_updates,materialization_waves,reference_ok
3,batch,0,1,hot,1,100000,100000,0.0707478,89014272,3656960,0,66738432,66738432,0,0,100000,0,21638,True
3,batch,2,1,hot,1,100000,100000,0.0378352,46596096,4021352,364392,24847552,24847552,0,69464,30536,0,10305,True
3,batch,2,2,hot,1,100000,100000,0.0371246,45268992,4021352,364392,24808128,24808128,0,69464,30536,1003,10283,True
3,batch,2,4,hot,1,100000,100000,0.0379043,45416448,4021352,364392,24797120,24797120,0,69464,30536,1264,10277,True
3,batch,4,1,hot,1,100000,100000,0.0296878,37552128,4382360,725400,17195304,17195304,0,82023,17977,0,7627,True
3,batch,8,1,hot,1,100000,100000,0.0232753,32686080,5055760,1398800,11785576,11785576,0,90027,9973,0,5284,True
3,batch,8,1,insert,0,100000,100000,0.0149801,26148864,7336640,1329600,8637944,8637944,0,91625,8375,0,775,True
3,batch,4,1,insert,0,100000,100000,0.017551,25542656,6323688,567528,14817328,14817328,0,82530,17470,0,1065,True
3,batch,2,4,insert,0,100000,100000,0.0442324,26099712,6283776,288512,23046248,23046248,0,69173,30827,98518,1260,True
3,batch,2,2,insert,0,100000,100000,0.0369519,25788416,6282120,285320,23031296,23031296,0,69120,30880,98564,1255,True
3,batch,2,1,insert,0,100000,100000,0.0214405,25542656,6284896,278880,23060712,23060712,0,69093,30907,0,1258,True
3,batch,0,1,insert,0,100000,100000,0.0354857,25477120,6306560,0,60752640,60752640,0,0,100000,0,2005,True
3,seq,2,1,insert,0,100000,100000,0.0155758,59342848,6297160,287560,63427512,63427512,0,,,0,,True
3,cow,0,1,insert,0,100000,100000,0.140105,25427968,6305024,0,200618752,200618752,0,0,100000,0,0,True
3,cow,0,1,insert,1,100000,100000,0.154052,238387200,6314240,0,200437504,200437504,0,0,100000,0,0,True
3,seq,2,1,insert,1,100000,100000,0.016304,100171776,6304232,284648,63547576,63547576,0,,,0,,True
3,batch,0,1,insert,1,100000,100000,0.0396607,88080384,6312192,0,60721152,60721152,0,0,100000,0,1982,True
3,batch,2,1,insert,1,100000,100000,0.0234052,49053696,6287320,282072,23053720,23053720,0,69131,30869,0,1258,True
3,batch,2,2,insert,1,100000,100000,0.0424179,49397760,6286160,283472,23205840,23205840,0,69130,30870,98285,1294,True
3,batch,2,4,insert,1,100000,100000,0.0442665,49496064,6288176,287280,23116944,23116944,0,69154,30846,98181,1287,True
3,batch,4,1,insert,1,100000,100000,0.0173969,40681472,6331776,570752,14774608,14774608,0,82542,17458,0,1054,True
3,batch,8,1,insert,1,100000,100000,0.0143854,35422208,7341408,1340000,8630256,8630256,0,91666,8334,0,793,True
